pID;block;trial;citynumber.100.Reset.;In.1..Out.0..Reset.3.;time
tsp01;2; 8;  9;1; 1,4451180
tsp01;2; 8;  8;1; 1,8932840
tsp01;2; 8;  4;1; 2,3931880
tsp01;2; 8; 17;1; 3,0945780
tsp01;2; 8; 16;1; 3,7282640
tsp01;2; 8;  3;1; 4,5119290
tsp01;2; 8; 13;1; 4,8094980
tsp01;2; 8; 14;1; 5,3758960
tsp01;2; 8; 11;1; 5,9610520
tsp01;2; 8;  0;1; 6,8590930
tsp01;2; 8; 10;1; 7,4442020
tsp01;2; 8; 19;1; 7,8586920
tsp01;2; 8; 15;1; 8,4266850
tsp01;2; 8; 18;1; 9,3935340
tsp01;2; 8; 12;1;10,1438000
tsp01;2; 8;  7;1;11,5252600
tsp01;2; 8;  6;1;12,0913900
tsp01;2; 8;  5;1;12,8092500
tsp01;2; 8;  1;1;13,5091000
tsp01;2; 8;100;3;22,7573000
tsp01;2; 8;  9;1;24,4902600
tsp01;2; 8;  8;1;24,9899700
tsp01;2; 8;  4;1;25,5408400
tsp01;2; 8; 17;1;26,1719200
tsp01;2; 8; 16;1;26,5729900
tsp01;2; 8; 14;1;27,2219400
tsp01;2; 8;  2;1;27,8715900
tsp01;2; 8; 11;1;28,5564700
tsp01;2; 8; 13;1;29,0725900
tsp01;2; 8;  3;1;29,4065100
tsp01;2; 8;  0;1;30,0061900
tsp01;2; 8; 10;1;30,4389800
tsp01;2; 8; 19;1;30,9890000
tsp01;2; 8; 15;1;31,8562500
tsp01;2; 8; 12;1;33,1725800
tsp01;2; 8;  7;1;33,5061300
tsp01;2; 8;  6;1;34,0723100
tsp01;2; 8; 18;1;35,7730800
tsp01;2; 8;  5;1;36,6052100
tsp01;2; 8;  1;1;37,1714300
tsp01;2; 8;  9;1;38,1045200
tsp01;2; 9;  9;1; 2,4890520
tsp01;2; 9; 13;1; 3,3081130
tsp01;2; 9;  6;1; 4,2069700
tsp01;2; 9;  5;1; 4,7901540
tsp01;2; 9;  8;1; 5,2904700
tsp01;2; 9; 19;1; 5,6076470
tsp01;2; 9; 15;1; 6,1063310
tsp01;2; 9; 18;1; 9,1390740
tsp01;2; 9; 17;1; 9,8232150
tsp01;2; 9;  3;1;10,4224000
tsp01;2; 9;  2;1;10,9895700
tsp01;2; 9; 16;1;11,4886400
tsp01;2; 9; 12;1;12,0871700
tsp01;2; 9; 10;1;12,6870900
tsp01;2; 9; 14;1;13,3388900
tsp01;2; 9; 11;1;13,9059600
tsp01;2; 9;  7;1;14,2048600
tsp01;2; 9;  4;1;14,7202800
tsp01;2; 9;  0;1;15,5719400
tsp01;2; 9;  0;0;25,1862400
tsp01;2; 9;  4;0;26,0530500
tsp01;2; 9;  7;0;26,5030100
tsp01;2; 9; 11;0;27,1533300
tsp01;2; 9; 11;1;28,2696800
tsp01;2; 9;  7;1;29,0355600
tsp01;2; 9;  4;1;30,8339600
tsp01;2; 9;  0;1;32,2860600
tsp01;2;10; 18;1; 2,1710090
tsp01;2;10; 13;1; 2,8548700
tsp01;2;10;  3;1; 5,4700550
tsp01;2;10;  9;1; 6,2885480
tsp01;2;10; 16;1; 6,9549140
tsp01;2;10; 12;1; 9,3538020
tsp01;2;10;  8;1; 9,6868440
tsp01;2;10;  0;1;13,0862200
tsp01;2;10; 15;1;13,7522500
tsp01;2;10; 11;1;14,1195100
tsp01;2;10;  5;1;14,5524300
tsp01;2;10;  7;1;14,8517400
tsp01;2;10; 14;1;15,5348000
tsp01;2;10; 17;1;16,6200500
tsp01;2;10;  1;1;17,0367300
tsp01;2;10;  2;1;17,5032700
tsp01;2;10;  6;1;17,9340500
tsp01;2;10;  4;1;18,2852800
tsp01;2;10; 19;1;20,3025400
tsp01;2;10; 10;1;20,9183700
tsp01;2;11; 15;1; 2,5274470
tsp01;2;11;  1;1; 3,2936020
tsp01;2;11;  4;1; 4,0111580
tsp01;2;11;  8;1; 4,7940100
tsp01;2;11; 10;1; 5,1430360
tsp01;2;11; 18;1; 6,0272830
tsp01;2;11; 13;1; 6,4927480
tsp01;2;11;  2;1; 6,9585610
tsp01;2;11;  9;1; 7,6774220
tsp01;2;11; 17;1; 9,7767960
tsp01;2;11; 14;1;10,0596900
tsp01;2;11; 12;1;10,5250100
tsp01;2;11;  7;1;11,0591300
tsp01;2;11; 19;1;12,5746700
tsp01;2;11;  3;1;13,6750200
tsp01;2;11;  0;1;14,3759000
tsp01;2;11; 11;1;15,0731700
tsp01;2;11; 16;1;15,5411500
tsp01;2;11;  6;1;16,2922100
tsp01;2;11;  5;1;16,6575400
tsp01;2;11; 15;1;18,3914400
tsp01;2;12; 10;1; 1,1905630
tsp01;2;12;  1;1; 1,9587330
tsp01;2;12;  5;1; 2,4087260
tsp01;2;12; 16;1; 2,7575650
tsp01;2;12;  0;1; 3,2744600
tsp01;2;12;  7;1; 3,9919590
tsp01;2;12;  4;1; 4,3919870
tsp01;2;12; 15;1; 5,7068710
tsp01;2;12; 19;1; 6,0900460
tsp01;2;12;  8;1; 6,5413170
tsp01;2;12; 11;1; 6,9396820
tsp01;2;12; 18;1; 7,8893550
tsp01;2;12; 12;1; 8,5733890
tsp01;2;12;  3;1; 9,0891590
tsp01;2;12;  9;1; 9,5394590
tsp01;2;12; 17;1;11,0059900
tsp01;2;12; 13;1;11,4248500
tsp01;2;12; 14;1;12,1885600
tsp01;2;12;  2;1;12,8053500
tsp01;2;12;  6;1;13,4566200
tsp01;2;13;  7;1; 2,1627270
tsp01;2;13; 12;1; 3,2314570
tsp01;2;13; 13;1; 3,6126940
tsp01;2;13; 18;1; 4,3977050
tsp01;2;13;  2;1; 5,1303940
tsp01;2;13;  1;1; 5,4808350
tsp01;2;13; 16;1; 6,0309790
tsp01;2;13; 17;1; 6,4632680
tsp01;2;13;  9;1; 6,7968250
tsp01;2;13;  4;1; 7,3460040
tsp01;2;13;  5;1; 8,0464860
tsp01;2;13; 10;1; 8,4800210
tsp01;2;13;  8;1; 9,0292910
tsp01;2;13;  0;1; 9,7447340
tsp01;2;13;  6;1;10,4791000
tsp01;2;13; 11;1;11,0297700
tsp01;2;13; 15;1;11,3625800
tsp01;2;13; 14;1;15,9622400
tsp01;2;13;  3;1;16,7287700
tsp01;2;13; 19;1;17,4288700
tsp01;2;13;  7;1;18,1272700
tsp01;2;14;  2;1; 1,8667180
tsp01;2;14;  7;1; 2,6982690
tsp01;2;14;  4;1; 3,0484090
tsp01;2;14;  9;1; 3,6823620
tsp01;2;14; 17;1; 4,2146380
tsp01;2;14; 12;1; 4,9497530
tsp01;2;14;  5;1; 5,5324130
tsp01;2;14;  0;1; 6,9322510
tsp01;2;14; 18;1; 8,1308350
tsp01;2;14; 19;1;10,2147500
tsp01;2;14; 11;1;10,7819000
tsp01;2;14; 14;1;11,1311100
tsp01;2;14;  8;1;11,8313500
tsp01;2;14; 15;1;12,6642800
tsp01;2;14; 10;1;13,6810900
tsp01;2;14; 16;1;14,6972400
tsp01;2;14;  1;1;15,3307500
tsp01;2;14;  6;1;16,1971000
tsp01;2;14; 13;1;16,6953500
tsp01;2;14;  3;1;16,9959000
tsp01;2;14;  2;1;18,1142700
tsp01;2;15; 13;1; 1,7319260
tsp01;2;15; 17;1; 2,2653200
tsp01;2;15; 15;1; 2,9147300
tsp01;2;15;  2;1; 3,6980860
tsp01;2;15;  5;1; 5,1973080
tsp01;2;15;  1;1; 8,3309170
tsp01;2;15; 18;1; 8,9988160
tsp01;2;15; 16;1; 9,3820250
tsp01;2;15;  7;1; 9,8494800
tsp01;2;15;  4;1;10,1646300
tsp01;2;15; 11;1;10,8310900
tsp01;2;15; 14;1;14,4293500
tsp01;2;15; 12;1;15,0150700
tsp01;2;15;  6;1;15,3151000
tsp01;2;15;  3;1;15,6623500
tsp01;2;15; 19;1;16,2810200
tsp01;2;15;  8;1;16,9804100
tsp01;2;15;  9;1;18,2294900
tsp01;2;15;  0;1;19,0460800
tsp01;2;16;  7;1; 1,3287470
tsp01;2;16; 16;1; 2,0615810
tsp01;2;16;  5;1; 2,5283970
tsp01;2;16;  2;1; 2,8447690
tsp01;2;16; 17;1; 3,2798080
tsp01;2;16; 11;1; 3,9282460
tsp01;2;16; 12;1; 4,2952230
tsp01;2;16;  4;1; 5,0784230
tsp01;2;16; 13;1; 5,7783090
tsp01;2;16;  6;1; 6,0940130
tsp01;2;16; 10;1; 6,7773550
tsp01;2;16; 14;1; 7,3101960
tsp01;2;16; 15;1; 8,0780980
tsp01;2;16;  1;1; 8,7594450
tsp01;2;16;  8;1; 9,3596000
tsp01;2;16;  3;1; 9,7775190
tsp01;2;16;  9;1;10,2920200
tsp01;2;16;  0;1;10,6933800
tsp01;2;16; 18;1;11,1944600
tsp01;2;16; 19;1;11,6429900
tsp01;2;16;  7;1;12,6279700
tsp01;2;17;  5;1; 1,7834630
tsp01;2;17;  3;1; 2,4330860
tsp01;2;17; 18;1; 2,7827110
tsp01;2;17; 15;1; 3,3171690
tsp01;2;17;  2;1; 3,7327880
tsp01;2;17; 13;1; 4,7002490
tsp01;2;17;  6;1; 5,0656550
tsp01;2;17; 12;1; 5,7832680
tsp01;2;17;  9;1; 6,4820440
tsp01;2;17; 10;1; 6,8819470
tsp01;2;17; 11;1; 8,1983490
tsp01;2;17;  8;1; 8,5990300
tsp01;2;17; 14;1; 9,2471180
tsp01;2;17;  4;1; 9,7801130
tsp01;2;17;  1;1;10,2800800
tsp01;2;17;  0;1;10,5806900
tsp01;2;17; 16;1;11,0968800
tsp01;2;17; 17;1;11,4987500
tsp01;2;17;  7;1;12,2813300
tsp01;2;17; 19;1;13,0641900
tsp01;2;17;  5;1;14,0142500
tsp01;2;18;  6;1; 1,8210560
tsp01;2;18; 11;1; 2,7234000
tsp01;2;18;  3;1; 3,3054350
tsp01;2;18; 16;1; 3,9382130
tsp01;2;18; 13;1; 4,3394510
tsp01;2;18; 12;1; 4,8539810
tsp01;2;18;  1;1; 5,5227320
tsp01;2;18;  2;1; 6,4390910
tsp01;2;18;  9;1; 7,0716090
tsp01;2;18;  0;1; 7,6392330
tsp01;2;18;  4;1; 8,3392960
tsp01;2;18;  7;1; 9,1053540
tsp01;2;18; 10;1; 9,5889190
tsp01;2;18; 18;1;10,2542900
tsp01;2;18; 15;1;10,7041500
tsp01;2;18; 19;1;11,1549000
tsp01;2;18;  8;1;11,6877600
tsp01;2;18;  5;1;12,4707100
tsp01;2;18; 14;1;13,2210600
tsp01;2;18; 17;1;13,6870500
tsp01;2;18;  6;1;14,3367900
tsp01;2;19;  5;1; 1,4289020
tsp01;2;19; 12;1; 2,0955120
tsp01;2;19;  7;1; 3,7452580
tsp01;2;19;  8;1; 4,3786620
tsp01;2;19;  1;1; 4,8447460
tsp01;2;19; 15;1; 5,3953440
tsp01;2;19; 18;1; 6,1444470
tsp01;2;19;  2;1; 6,8107600
tsp01;2;19;  9;1; 7,1612930
tsp01;2;19; 14;1; 7,8111190
tsp01;2;19;  0;1; 8,2263850
tsp01;2;19; 19;1; 8,8101750
tsp01;2;19;  4;1; 9,2588210
tsp01;2;19;  3;1;10,2098300
tsp01;2;19; 11;1;10,7430500
tsp01;2;19; 16;1;11,1935300
tsp01;2;19; 17;1;11,7598900
tsp01;2;19;  6;1;12,8758600
tsp01;2;19; 13;1;13,5758800
tsp01;2;19; 10;1;14,0244400
tsp01;2;19;  5;1;14,8757900
tsp01;2;20; 13;1; 1,9353560
tsp01;2;20; 14;1; 4,2187190
tsp01;2;20; 10;1; 5,2684250
tsp01;2;20; 11;1; 6,0848200
tsp01;2;20;  2;1; 7,4675790
tsp01;2;20;  1;1; 8,2004700
tsp01;2;20; 18;1; 8,6848960
tsp01;2;20;  7;1; 9,3674370
tsp01;2;20; 15;1; 9,9987720
tsp01;2;20; 12;1;11,0492000
tsp01;2;20;  6;1;12,3999900
tsp01;2;20;  8;1;13,1166300
tsp01;2;20;  5;1;13,8991300
tsp01;2;20; 16;1;14,4480500
tsp01;2;20;  0;1;14,9984000
tsp01;2;20; 19;1;15,5488000
tsp01;2;20;  9;1;16,1156700
tsp01;2;20;  3;1;17,4642300
tsp01;2;20;  4;1;18,3995900
tsp01;2;21;  9;1; 0,9969025
tsp01;2;21; 10;1; 1,6949420
tsp01;2;21;  2;1; 2,3631170
tsp01;2;21; 12;1; 2,9625780
tsp01;2;21; 19;1; 3,5126760
tsp01;2;21;  3;1; 6,2967720
tsp01;2;21; 18;1; 6,8608780
tsp01;2;21;  4;1; 7,4290390
tsp01;2;21;  8;1; 8,0458370
tsp01;2;21;  7;1; 8,6116280
tsp01;2;21; 13;1; 9,2122170
tsp01;2;21; 16;1;10,1104500
tsp01;2;21; 17;1;10,8113100
tsp01;2;21; 11;1;11,1599300
tsp01;2;21;  5;1;11,6119900
tsp01;2;21; 15;1;12,1780500
tsp01;2;21; 14;1;12,5433000
tsp01;2;21;  0;1;13,0445500
tsp01;2;21;  6;1;13,8610800
tsp01;2;21;  1;1;15,1109900
tsp01;2;21;  9;1;16,2272500
tsp01;2;22; 18;1; 1,6252710
tsp01;2;22;  6;1; 2,6592940
tsp01;2;22;  4;1; 3,2268520
tsp01;2;22;  8;1; 3,8772810
tsp01;2;22;  7;1; 4,3431430
tsp01;2;22;  1;1; 5,8760190
tsp01;2;22; 16;1; 6,5765150
tsp01;2;22;  2;1; 7,1921540
tsp01;2;22; 12;1; 8,3766590
tsp01;2;22;  0;1; 8,8923210
tsp01;2;22;  9;1; 9,3748570
tsp01;2;22; 19;1; 9,8425540
tsp01;2;22;  5;1;10,5092100
tsp01;2;22; 14;1;11,4750500
tsp01;2;22; 10;1;12,1902800
tsp01;2;22; 15;1;13,0254000
tsp01;2;22;  3;1;13,7895000
tsp01;2;22; 11;1;14,5578300
tsp01;2;23; 15;1; 1,9952580
tsp01;2;23; 16;1; 2,5947460
tsp01;2;23;  4;1; 3,4456020
tsp01;2;23;  3;1; 4,0450740
tsp01;2;23;  7;1; 4,4946670
tsp01;2;23; 17;1; 5,2934840
tsp01;2;23;  6;1; 5,7764020
tsp01;2;23;  5;1; 6,2109640
tsp01;2;23;  9;1; 7,0426060
tsp01;2;23; 19;1; 8,4091220
tsp01;2;23;  8;1; 9,5115830
tsp01;2;23;  2;1;10,1420500
tsp01;2;23;  0;1;10,8917800
tsp01;2;23; 12;1;11,3762300
tsp01;2;23; 14;1;13,8744500
tsp01;2;23; 18;1;14,3577000
tsp01;2;23; 11;1;15,0598300
tsp01;2;23; 13;1;15,8578700
tsp01;2;23; 10;1;17,3741000
tsp01;2;24; 16;1; 2,6847380
tsp01;2;24;  7;1; 4,2676470
tsp01;2;24; 17;1; 5,0175020
tsp01;2;24;  5;1; 5,4678610
tsp01;2;24; 10;1; 6,1842190
tsp01;2;24;  1;1; 6,8484950
tsp01;2;24; 15;1; 7,5664020
tsp01;2;24;  9;1;12,5491400
tsp01;2;24;  8;1;12,8310000
tsp01;2;24;  2;1;13,2824700
tsp01;2;24;  6;1;13,8321200
tsp01;2;24; 19;1;14,4312200
tsp01;2;24; 11;1;15,0637400
tsp01;2;24; 14;1;15,4312200
tsp01;2;24; 14;0;15,7819600
tsp01;2;24; 12;1;16,2814500
tsp01;2;24;  4;1;17,1136000
tsp01;2;24;  0;1;17,8993700
tsp01;2;24; 18;1;18,4643200
tsp01;2;24; 13;1;18,9474300
tsp01;2;24; 13;0;19,2794700
tsp01;2;24; 13;1;20,2294200
tsp01;3; 1; 19;1; 3,7265970
tsp01;3; 1;  6;1; 4,5098190
tsp01;3; 1; 10;1; 5,1437800
tsp01;3; 1;  5;1; 5,4918370
tsp01;3; 1; 11;1; 6,0272670
tsp01;3; 1;  7;1; 6,8606760
tsp01;3; 1;  2;1; 7,4578320
tsp01;3; 1;  0;1; 9,4412360
tsp01;3; 1; 15;1;10,3087500
tsp01;3; 1; 12;1;11,3085800
tsp01;3; 1; 17;1;11,9428700
tsp01;3; 1; 18;1;12,4090600
tsp01;3; 1;  9;1;13,0252000
tsp01;3; 1; 16;1;13,4912900
tsp01;3; 1;  3;1;14,4078500
tsp01;3; 1;  4;1;14,8920600
tsp01;3; 1; 13;1;16,1254800
tsp01;3; 1;  1;1;16,5908400
tsp01;3; 1; 14;1;17,1914600
tsp01;3; 1;  8;1;17,6071200
tsp01;3; 1; 19;1;18,2909200
tsp01;3; 2;  4;1; 2,4772300
tsp01;3; 2; 16;1; 3,2624130
tsp01;3; 2; 14;1; 3,5953520
tsp01;3; 2; 13;1; 4,1612240
tsp01;3; 2; 15;1; 4,6288680
tsp01;3; 2; 11;1; 5,0453260
tsp01;3; 2;  9;1; 5,7273220
tsp01;3; 2; 18;1; 6,4262390
tsp01;3; 2;  8;1; 7,4440770
tsp01;3; 2; 10;1; 8,4616850
tsp01;3; 2; 12;1; 9,3280140
tsp01;3; 2;  3;1; 9,6934850
tsp01;3; 2; 17;1;10,0256400
tsp01;3; 2;  2;1;10,5278200
tsp01;3; 2; 19;1;11,1612900
tsp01;3; 2;  7;1;12,0938000
tsp01;3; 2;  6;1;12,7604200
tsp01;3; 2;  0;1;13,3100500
tsp01;3; 2;  5;1;13,8433400
tsp01;3; 2;  1;1;14,3775100
tsp01;3; 2;  4;1;14,8933800
tsp01;3; 3;  1;1; 2,2648280
tsp01;3; 3; 17;1; 2,9805300
tsp01;3; 3; 18;1; 3,6147580
tsp01;3; 3;  6;1; 4,1311950
tsp01;3; 3;  0;1; 4,4982830
tsp01;3; 3;  7;1; 5,5811120
tsp01;3; 3;  3;1; 6,2798040
tsp01;3; 3;  4;1; 7,3966100
tsp01;3; 3; 13;1; 7,7962340
tsp01;3; 3;  2;1; 8,4631120
tsp01;3; 3; 16;1; 8,9310720
tsp01;3; 3; 15;1;10,9305700
tsp01;3; 3; 14;1;11,2807900
tsp01;3; 3; 10;1;11,7458400
tsp01;3; 3; 12;1;12,1962700
tsp01;3; 3;  5;1;12,5950100
tsp01;3; 3; 11;1;14,9635000
tsp01;3; 3;  8;1;15,6458900
tsp01;3; 3;  9;1;17,2781500
tsp01;3; 3; 19;1;17,9275200
tsp01;3; 3;  1;1;18,6772200
tsp01;3; 4; 13;1; 1,7079890
tsp01;3; 4; 12;1; 2,4749030
tsp01;3; 4;  9;1; 2,8578380
tsp01;3; 4;  4;1; 3,9581410
tsp01;3; 4; 10;1; 4,3570710
tsp01;3; 4;  3;1; 4,8562390
tsp01;3; 4;  6;1; 6,2911220
tsp01;3; 4;  8;1; 6,8887830
tsp01;3; 4;  7;1; 7,4745980
tsp01;3; 4;  0;1; 7,7909580
tsp01;3; 4;  1;1; 8,5571290
tsp01;3; 4;  2;1;10,2069800
tsp01;3; 4; 16;1;10,7236300
tsp01;3; 4;  5;1;11,0729700
tsp01;3; 4; 15;1;11,8731000
tsp01;3; 4; 11;1;12,5058400
tsp01;3; 4; 14;1;13,2390700
tsp01;3; 4; 19;1;14,0723500
tsp01;3; 4; 18;1;14,5895700
tsp01;3; 4; 17;1;15,1718900
tsp01;3; 4; 13;1;15,6888300
tsp01;3; 5;  8;1; 1,4815140
tsp01;3; 5;  1;1; 2,1151080
tsp01;3; 5;  3;1; 2,4647940
tsp01;3; 5; 19;1; 2,9312590
tsp01;3; 5;  9;1; 3,5963820
tsp01;3; 5; 16;1; 4,4981880
tsp01;3; 5; 17;1; 4,9806710
tsp01;3; 5; 13;1; 5,4297490
tsp01;3; 5; 14;1; 5,7803000
tsp01;3; 5;  4;1; 6,2128180
tsp01;3; 5;  0;1; 7,3640250
tsp01;3; 5;  7;1; 7,6977120
tsp01;3; 5; 10;1; 8,3628270
tsp01;3; 5; 11;1; 9,0131090
tsp01;3; 5; 18;1; 9,5128670
tsp01;3; 5; 12;1;10,2469700
tsp01;3; 5;  5;1;10,7306000
tsp01;3; 5;  2;1;11,3297800
tsp01;3; 5;  6;1;12,0293400
tsp01;3; 5; 15;1;12,8459500
tsp01;3; 6;  8;1; 1,8485490
tsp01;3; 6; 14;1; 2,6829610
tsp01;3; 6;  0;1; 2,9647670
tsp01;3; 6; 18;1; 5,0987700
tsp01;3; 6; 17;1; 5,8321110
tsp01;3; 6; 12;1; 6,1476820
tsp01;3; 6;  1;1; 6,8309560
tsp01;3; 6; 11;1; 7,2309460
tsp01;3; 6;  2;1; 7,6156960
tsp01;3; 6; 10;1; 9,0143510
tsp01;3; 6; 15;1; 9,6639500
tsp01;3; 6;  3;1;10,1145300
tsp01;3; 6;  4;1;11,2467500
tsp01;3; 6;  5;1;12,1969500
tsp01;3; 6; 16;1;12,7642900
tsp01;3; 6;  6;1;13,4288100
tsp01;3; 6; 19;1;14,3144000
tsp01;3; 6;  9;1;15,3471800
tsp01;3; 6;  7;1;15,7284400
tsp01;3; 6; 13;1;16,1467100
tsp01;3; 7;  3;1; 1,4967880
tsp01;3; 7; 17;1; 4,0640600
tsp01;3; 7; 18;1; 4,6817090
tsp01;3; 7; 15;1; 5,5304870
tsp01;3; 7;  2;1; 5,8810080
tsp01;3; 7;  6;1; 6,5798650
tsp01;3; 7;  9;1; 6,9634400
tsp01;3; 7;  8;1; 7,7626270
tsp01;3; 7; 11;1; 8,4629340
tsp01;3; 7; 12;1; 8,8144190
tsp01;3; 7;  7;1; 9,2798420
tsp01;3; 7;  5;1; 9,8467620
tsp01;3; 7;  0;1;10,2302900
tsp01;3; 7;  4;1;10,7119300
tsp01;3; 7; 10;1;11,0978200
tsp01;3; 7; 19;1;11,6788700
tsp01;3; 7; 13;1;12,6944400
tsp01;3; 7; 16;1;13,0466700
tsp01;3; 7; 14;1;13,7613400
tsp01;3; 7;  1;1;14,3446800
tsp01;3; 7;  3;1;15,0619400
tsp01;3; 8;  5;1; 1,1105580
tsp01;3; 8; 16;1; 1,8286550
tsp01;3; 8;  0;1; 2,2098850
tsp01;3; 8;  8;1; 2,8949930
tsp01;3; 8;  2;1; 3,1944960
tsp01;3; 8;  2;0; 3,5454640
tsp01;3; 8;  2;1; 4,4766770
tsp01;3; 8; 12;1; 5,1107250
tsp01;3; 8;  7;1; 5,7277410
tsp01;3; 8;  3;1; 6,2595370
tsp01;3; 8; 15;1; 6,9441990
tsp01;3; 8; 11;1; 7,3089710
tsp01;3; 8; 13;1; 7,7277790
tsp01;3; 8;  6;1; 8,4772150
tsp01;3; 8; 14;1; 9,0447540
tsp01;3; 8; 18;1; 9,7938180
tsp01;3; 8; 10;1;10,2437000
tsp01;3; 8;  9;1;11,2438000
tsp01;3; 8;  4;1;11,8597400
tsp01;3; 8; 19;1;12,7096700
tsp01;3; 8; 17;1;13,2244900
tsp01;3; 8;  1;1;14,3762400
tsp01;3; 8;  5;1;15,0076200
tsp01;3; 9; 18;1; 2,2570760
tsp01;3; 9; 12;1; 2,8756830
tsp01;3; 9; 16;1; 4,8417170
tsp01;3; 9;  0;1; 5,2751500
tsp01;3; 9; 17;1; 5,7079770
tsp01;3; 9;  9;1; 6,2735940
tsp01;3; 9; 13;1; 6,6081770
tsp01;3; 9; 10;1; 7,1245960
tsp01;3; 9;  6;1; 7,7060090
tsp01;3; 9; 19;1; 8,8418430
tsp01;3; 9; 11;1; 9,8083800
tsp01;3; 9;  7;1;10,7558500
tsp01;3; 9; 15;1;11,3397100
tsp01;3; 9;  2;1;11,8390800
tsp01;3; 9;  1;1;12,4393900
tsp01;3; 9;  5;1;13,4383400
tsp01;3; 9; 14;1;14,2218600
tsp01;3; 9;  8;1;15,4902100
tsp01;3; 9;  3;1;16,8236000
tsp01;3;10;  2;1; 2,3232800
tsp01;3;10; 11;1; 2,7210730
tsp01;3;10;  9;1; 3,4379810
tsp01;3;10;  5;1; 3,7552410
tsp01;3;10;  7;1; 4,1717870
tsp01;3;10;  3;1; 4,6048620
tsp01;3;10; 14;1; 5,2222020
tsp01;3;10;  1;1; 5,8224720
tsp01;3;10;  4;1; 6,2712940
tsp01;3;10; 13;1; 6,8552060
tsp01;3;10; 15;1; 7,2887800
tsp01;3;10; 16;1; 7,9050370
tsp01;3;10;  6;1; 8,8719520
tsp01;3;10;  8;1; 9,1694320
tsp01;3;10; 12;1; 9,8709750
tsp01;3;10; 10;1;10,3372300
tsp01;3;10; 19;1;10,8360300
tsp01;3;10;  0;1;11,3042200
tsp01;3;10; 18;1;11,9540300
tsp01;3;10; 17;1;12,3711400
tsp01;3;10;  2;1;13,7368300
tsp01;3;11;  3;1; 1,6136550
tsp01;3;11; 18;1; 2,0966990
tsp01;3;11;  2;1; 2,5126760
tsp01;3;11;  6;1; 3,1133920
tsp01;3;11; 10;1; 3,4625020
tsp01;3;11;  5;1; 4,5959360
tsp01;3;11;  7;1; 5,3955000
tsp01;3;11; 12;1; 6,0452420
tsp01;3;11; 12;0; 6,4957730
tsp01;3;11; 14;1; 7,4450910
tsp01;3;11; 15;1; 8,5113640
tsp01;3;11; 16;1; 9,1451800
tsp01;3;11; 13;1;10,0449600
tsp01;3;11; 19;1;10,8277800
tsp01;3;11;  1;1;11,2261100
tsp01;3;11;  8;1;11,6949900
tsp01;3;11; 11;1;12,1446400
tsp01;3;11; 17;1;12,7772200
tsp01;3;11;  4;1;13,1272800
tsp01;3;11;  9;1;13,6262300
tsp01;3;11;  9;0;21,3911300
tsp01;3;11;  4;0;22,9904400
tsp01;3;11;  9;1;23,6925600
tsp01;3;11;  9;0;24,7905500
tsp01;3;11;  4;1;25,3748200
tsp01;3;11;  4;0;26,0592900
tsp01;3;11;  9;1;26,6237000
tsp01;3;11;  9;0;27,2082700
tsp01;3;11; 17;0;28,1400800
tsp01;3;11;  4;1;29,3908700
tsp01;3;11; 17;1;30,1411500
tsp01;3;11;  9;1;30,9396900
tsp01;3;12;  2;1; 1,5774800
tsp01;3;12; 15;1; 2,1615100
tsp01;3;12;  3;1; 2,7606960
tsp01;3;12;  1;1; 3,8271330
tsp01;3;12;  7;1; 4,8270190
tsp01;3;12;  9;1; 5,2264180
tsp01;3;12; 12;1; 5,9762380
tsp01;3;12; 10;1; 6,6266670
tsp01;3;12;  6;1; 7,2099270
tsp01;3;12; 18;1; 7,7598080
tsp01;3;12; 11;1; 8,1768530
tsp01;3;12;  0;1; 9,2930950
tsp01;3;12;  8;1; 9,9742950
tsp01;3;12; 19;1;12,1099500
tsp01;3;12;  5;1;12,4418000
tsp01;3;12; 17;1;12,8250900
tsp01;3;12; 14;1;13,5426800
tsp01;3;12; 16;1;14,0399300
tsp01;3;12; 13;1;14,6425700
tsp01;3;12;  4;1;15,2917700
tsp01;3;13; 19;1; 1,5135380
tsp01;3;13;  2;1; 2,0973470
tsp01;3;13;  9;1; 2,6617770
tsp01;3;13; 14;1; 2,9304540
tsp01;3;13; 10;1; 3,4804800
tsp01;3;13;  3;1; 4,0793500
tsp01;3;13;  7;1; 4,4639820
tsp01;3;13; 11;1; 4,8473010
tsp01;3;13; 13;1; 5,5459520
tsp01;3;13; 18;1; 6,1630360
tsp01;3;13;  4;1; 7,3291400
tsp01;3;13;  6;1; 7,9793240
tsp01;3;13;  1;1; 8,5286730
tsp01;3;13; 15;1; 9,0961550
tsp01;3;13;  0;1; 9,4290450
tsp01;3;13;  8;1; 9,9775240
tsp01;3;13; 17;1;10,3455500
tsp01;3;13;  5;1;10,9115500
tsp01;3;13; 12;1;11,7624100
tsp01;3;13; 16;1;12,3948600
tsp01;3;13; 19;1;13,2279100
tsp01;3;14; 15;1; 2,3529280
tsp01;3;14; 18;1; 3,2703930
tsp01;3;14;  9;1; 3,7379570
tsp01;3;14; 19;1; 4,4382550
tsp01;3;14;  3;1; 4,9876560
tsp01;3;14; 12;1; 5,4537850
tsp01;3;14; 10;1; 6,1366200
tsp01;3;14;  4;1; 6,7368770
tsp01;3;14;  5;1; 7,2881360
tsp01;3;14; 16;1; 8,0514770
tsp01;3;14;  2;1; 8,6702230
tsp01;3;14; 17;1; 9,4524000
tsp01;3;14;  6;1;10,3511800
