id,v,w,p,c,pID,instanceNumber,block,trial,answer,correct,timeSpent,randomYes.1.Left.No.Right.Yes.,xyCoordinates,error,type,sol,phaseT,ExpVersion,propagations,decisions,totalValues,totalWeights,nCapacity,nProfit,nSolutions,opt_profit,nProfit_opt,dist_opt_p,n_dist_opt_p,ICexpost
104-0.43-0.64,"25,33,49,17,43,5","8,18,36,15,20,41",110,59,be14,19,2,12,0,1,2.002855,1,"(0.5,4)(2,0.5)(6.5,0.5)(7.5,6)(6.5,3.5)(5,6)",NA,3,0,1,V4,301,2,172,138,0.427536231884058,0.6395348837209303,0,101,0.5872093023255814,9,0.05232558139534884,0.05232558139534884
104-0.43-0.64,"25,33,49,17,43,5","8,18,36,15,20,41",110,59,be32,19,3,11,1,0,2.001581,1,"(2,4.5)(8,3)(7.5,0.5)(5,6)(0,2)(7.5,6)",NA,3,0,1,V4,301,2,172,138,0.427536231884058,0.6395348837209303,0,101,0.5872093023255814,9,0.05232558139534884,0.05232558139534884
104-0.43-0.64,"25,33,49,17,43,5","8,18,36,15,20,41",110,59,be20,19,2,2,0,1,2.002234,0,"(6,5.5)(1,6)(7,2)(8,4.5)(2,0.5)(0.5,3.5)",NA,3,0,1,V4,301,2,172,138,0.427536231884058,0.6395348837209303,0,101,0.5872093023255814,9,0.05232558139534884,0.05232558139534884
104-0.43-0.64,"25,33,49,17,43,5","8,18,36,15,20,41",110,59,be30,19,3,9,0,1,2.0008879999999998,0,"(5.5,5.5)(0,3.5)(7.5,3.5)(2,6)(3,0.5)(0,1.5)",NA,3,0,1,V4,301,2,172,138,0.427536231884058,0.6395348837209303,0,101,0.5872093023255814,9,0.05232558139534884,0.05232558139534884
104-0.43-0.64,"25,33,49,17,43,5","8,18,36,15,20,41",110,59,be21,19,2,23,0,1,2.000242,1,"(6.5,4.5)(2,6)(1,3.5)(2,1)(6.5,2)(4.5,6)",NA,3,0,1,V4,301,2,172,138,0.427536231884058,0.6395348837209303,0,101,0.5872093023255814,9,0.05232558139534884,0.05232558139534884
104-0.43-0.64,"25,33,49,17,43,5","8,18,36,15,20,41",110,59,be33,19,3,8,0,1,2.000752,0,"(0,0.5)(8,6)(7,0.5)(2.5,5.5)(6.5,3.5)(3,1)",NA,3,0,1,V4,301,2,172,138,0.427536231884058,0.6395348837209303,0,101,0.5872093023255814,9,0.05232558139534884,0.05232558139534884
104-0.43-0.64,"25,33,49,17,43,5","8,18,36,15,20,41",110,59,be31,19,2,24,0,1,2.003602,1,"(7,0.5)(3,0.5)(6.5,4.5)(0,2.5)(1,5.5)(4,6)",NA,3,0,1,V4,301,2,172,138,0.427536231884058,0.6395348837209303,0,101,0.5872093023255814,9,0.05232558139534884,0.05232558139534884
104-0.43-0.64,"25,33,49,17,43,5","8,18,36,15,20,41",110,59,be17,19,2,23,0,1,2.001138,0,"(8,3.5)(4,0.5)(0,5)(1.5,0.5)(2.5,5.5)(8,1.5)",NA,3,0,1,V4,301,2,172,138,0.427536231884058,0.6395348837209303,0,101,0.5872093023255814,9,0.05232558139534884,0.05232558139534884
104-0.43-0.64,"25,33,49,17,43,5","8,18,36,15,20,41",110,59,be19,19,3,21,0,1,2.00197,1,"(8,0.5)(1.5,2)(4,0.5)(0,4)(8,6)(3,6)",NA,3,0,1,V4,301,2,172,138,0.427536231884058,0.6395348837209303,0,101,0.5872093023255814,9,0.05232558139534884,0.05232558139534884
104-0.43-0.64,"25,33,49,17,43,5","8,18,36,15,20,41",110,59,be29,19,2,24,0,1,2.007746,1,"(2,4.5)(7.5,1)(3,0.5)(7.5,4.5)(1,2.5)(4,6)",NA,3,0,1,V4,301,2,172,138,0.427536231884058,0.6395348837209303,0,101,0.5872093023255814,9,0.05232558139534884,0.05232558139534884
104-0.43-0.64,"25,33,49,17,43,5","8,18,36,15,20,41",110,59,be28,19,3,1,1,0,2.003635,0,"(2,5.5)(7,0.5)(8,3.5)(6,5)(0.5,3)(2,1)",NA,3,0,1,V4,301,2,172,138,0.427536231884058,0.6395348837209303,0,101,0.5872093023255814,9,0.05232558139534884,0.05232558139534884
104-0.43-0.64,"25,33,49,17,43,5","8,18,36,15,20,41",110,59,be18,19,1,16,0,1,2.005436,1,"(1.5,3)(6.5,1)(7.5,4.5)(1,6)(2,1)(4,6)",NA,3,0,1,V4,301,2,172,138,0.427536231884058,0.6395348837209303,0,101,0.5872093023255814,9,0.05232558139534884,0.05232558139534884
104-0.43-0.64,"25,33,49,17,43,5","8,18,36,15,20,41",110,59,be25,19,2,11,0,1,2.001426,0,"(0.5,5)(5.5,5.5)(8,5.5)(6.5,3)(0.5,1)(8,1.5)",NA,3,0,1,V4,301,2,172,138,0.427536231884058,0.6395348837209303,0,101,0.5872093023255814,9,0.05232558139534884,0.05232558139534884
104-0.43-0.64,"25,33,49,17,43,5","8,18,36,15,20,41",110,59,be16,19,1,13,0,1,2.002986,0,"(1.5,4.5)(8,0.5)(6.5,4.5)(6,1)(1.5,0.5)(4,6)",NA,3,0,1,V4,301,2,172,138,0.427536231884058,0.6395348837209303,0,101,0.5872093023255814,9,0.05232558139534884,0.05232558139534884
104-0.43-0.64,"25,33,49,17,43,5","8,18,36,15,20,41",110,59,be27,19,3,5,0,1,2.000639,0,"(7.5,1.5)(3,6)(0,1)(0.5,3.5)(7,5)(0,6)",NA,3,0,1,V4,301,2,172,138,0.427536231884058,0.6395348837209303,0,101,0.5872093023255814,9,0.05232558139534884,0.05232558139534884
104-0.43-0.64,"25,33,49,17,43,5","8,18,36,15,20,41",110,59,be15,19,2,17,1,0,2.000631,0,"(0,2.5)(2.5,5.5)(6.5,1.5)(2.5,0.5)(0,5.5)(6.5,6)",NA,3,0,1,V4,301,2,172,138,0.427536231884058,0.6395348837209303,0,101,0.5872093023255814,9,0.05232558139534884,0.05232558139534884
104-0.43-0.64,"25,33,49,17,43,5","8,18,36,15,20,41",110,59,be26,19,2,16,0,1,2.001894,1,"(2.5,5.5)(0,5.5)(0,0.5)(1.5,3)(4,0.5)(7,5)",NA,3,0,1,V4,301,2,172,138,0.427536231884058,0.6395348837209303,0,101,0.5872093023255814,9,0.05232558139534884,0.05232558139534884
104-0.43-0.64,"25,33,49,17,43,5","8,18,36,15,20,41",110,59,be22,19,3,17,0,1,2.002806,0,"(0,5.5)(6.5,1.5)(1,3)(0.5,0.5)(8,6)(6,5.5)",NA,3,0,1,V4,301,2,172,138,0.427536231884058,0.6395348837209303,0,101,0.5872093023255814,9,0.05232558139534884,0.05232558139534884
104-0.43-0.64,"25,33,49,17,43,5","8,18,36,15,20,41",110,59,be24,19,2,8,0,1,2.001473,1,"(7,5.5)(0,1)(1,4.5)(7.5,3.5)(3.5,0.5)(4.5,6)",NA,3,0,1,V4,301,2,172,138,0.427536231884058,0.6395348837209303,0,101,0.5872093023255814,9,0.05232558139534884,0.05232558139534884
104-0.43-0.64,"25,33,49,17,43,5","8,18,36,15,20,41",110,59,be23,19,3,4,0,1,2.000979,1,"(1,6)(2,0.5)(7,0.5)(0,3.5)(5,6)(7.5,4.5)",NA,3,0,1,V4,301,2,172,138,0.427536231884058,0.6395348837209303,0,101,0.5872093023255814,9,0.05232558139534884,0.05232558139534884
105-0.43-0.9,"48,19,43,28,41,30","5,40,22,22,31,3",188,52,be14,52,3,7,0,1,2.002004,0,"(1,5.5)(7.5,1)(6.5,4.5)(0,2)(3,0.5)(4.5,6)",NA,5,0,0,V4,110,0,209,123,0.42276422764227645,0.8995215311004785,0,149,0.7129186602870813,39,0.18660287081339713,0.18660287081339713
105-0.43-0.9,"48,19,43,28,41,30","5,40,22,22,31,3",188,52,be28,52,1,6,0,1,2.002548,1,"(7.5,4)(1,3.5)(5,6)(0,6)(6.5,2)(0.5,1)",NA,5,0,0,V4,110,0,209,123,0.42276422764227645,0.8995215311004785,0,149,0.7129186602870813,39,0.18660287081339713,0.18660287081339713
105-0.43-0.9,"48,19,43,28,41,30","5,40,22,22,31,3",188,52,be18,52,1,10,0,1,2.004479,0,"(7,5.5)(8,2.5)(1,4.5)(5.5,1)(4.5,6)(0,0)",NA,5,0,0,V4,110,0,209,123,0.42276422764227645,0.8995215311004785,0,149,0.7129186602870813,39,0.18660287081339713,0.18660287081339713
105-0.43-0.9,"48,19,43,28,41,30","5,40,22,22,31,3",188,52,be20,52,2,4,0,1,2.002729,0,"(6,6)(0,5.5)(3.5,0.5)(7,3.5)(3,6)(1.5,1.5)",NA,5,0,0,V4,110,0,209,123,0.42276422764227645,0.8995215311004785,0,149,0.7129186602870813,39,0.18660287081339713,0.18660287081339713
105-0.43-0.9,"48,19,43,28,41,30","5,40,22,22,31,3",188,52,be15,52,1,4,1,0,2.002681,0,"(0.5,1.5)(7,5.5)(6.5,1)(1.5,5)(2.5,0.5)(5,6)",NA,5,0,0,V4,110,0,209,123,0.42276422764227645,0.8995215311004785,0,149,0.7129186602870813,39,0.18660287081339713,0.18660287081339713
105-0.43-0.9,"48,19,43,28,41,30","5,40,22,22,31,3",188,52,be27,52,1,17,0,1,2.001789,0,"(6.5,0.5)(7,3.5)(3,0.5)(1.5,3)(0,0.5)(2,5)",NA,5,0,0,V4,110,0,209,123,0.42276422764227645,0.8995215311004785,0,149,0.7129186602870813,39,0.18660287081339713,0.18660287081339713
105-0.43-0.9,"48,19,43,28,41,30","5,40,22,22,31,3",188,52,be26,52,1,8,0,1,2.001711,1,"(1,1)(6,5.5)(2.5,5.5)(0.5,4)(7.5,2)(3.5,0)",NA,5,0,0,V4,110,0,209,123,0.42276422764227645,0.8995215311004785,0,149,0.7129186602870813,39,0.18660287081339713,0.18660287081339713
105-0.43-0.9,"48,19,43,28,41,30","5,40,22,22,31,3",188,52,be16,52,1,7,0,1,2.002715,1,"(7.5,2)(0,1.5)(6,6)(5.5,0.5)(0,5.5)(3.5,0)",NA,5,0,0,V4,110,0,209,123,0.42276422764227645,0.8995215311004785,0,149,0.7129186602870813,39,0.18660287081339713,0.18660287081339713
105-0.43-0.9,"48,19,43,28,41,30","5,40,22,22,31,3",188,52,be24,52,1,12,0,1,2.001253,0,"(3,0.5)(1,5.5)(7,3)(0.5,2.5)(3,6)(8,5)",NA,5,0,0,V4,110,0,209,123,0.42276422764227645,0.8995215311004785,0,149,0.7129186602870813,39,0.18660287081339713,0.18660287081339713
105-0.43-0.9,"48,19,43,28,41,30","5,40,22,22,31,3",188,52,be19,52,2,1,0,1,2.003059,0,"(6,6)(0.5,2.5)(5,0.5)(7.5,1)(6.5,3.5)(0.5,0)",NA,5,0,0,V4,110,0,209,123,0.42276422764227645,0.8995215311004785,0,149,0.7129186602870813,39,0.18660287081339713,0.18660287081339713
105-0.43-0.9,"48,19,43,28,41,30","5,40,22,22,31,3",188,52,be21,52,1,12,0,1,2.001686,0,"(6,5)(7,2)(1,5.5)(1,1.5)(5,0.5)(3.5,6)",NA,5,0,0,V4,110,0,209,123,0.42276422764227645,0.8995215311004785,0,149,0.7129186602870813,39,0.18660287081339713,0.18660287081339713
105-0.43-0.9,"48,19,43,28,41,30","5,40,22,22,31,3",188,52,be17,52,2,8,1,0,2.000075,1,"(2,6)(1.5,4)(4.5,6)(7,5.5)(7.5,2)(0,1.5)",NA,5,0,0,V4,110,0,209,123,0.42276422764227645,0.8995215311004785,0,149,0.7129186602870813,39,0.18660287081339713,0.18660287081339713
105-0.43-0.9,"48,19,43,28,41,30","5,40,22,22,31,3",188,52,be25,52,1,11,0,1,2.005364,0,"(6,1)(1.5,5)(3.5,0.5)(6,5)(4,6)(8,2)",NA,5,0,0,V4,110,0,209,123,0.42276422764227645,0.8995215311004785,0,149,0.7129186602870813,39,0.18660287081339713,0.18660287081339713
105-0.43-0.9,"48,19,43,28,41,30","5,40,22,22,31,3",188,52,be31,52,1,6,0,1,2.003593,0,"(7.5,0.5)(0,1.5)(1,4.5)(4,0.5)(6,6)(8,5)",NA,5,0,0,V4,110,0,209,123,0.42276422764227645,0.8995215311004785,0,149,0.7129186602870813,39,0.18660287081339713,0.18660287081339713
105-0.43-0.9,"48,19,43,28,41,30","5,40,22,22,31,3",188,52,be23,52,1,10,0,1,2.002734,0,"(7,3)(1,2)(7,1)(2,6)(5.5,6)(0,5.5)",NA,5,0,0,V4,110,0,209,123,0.42276422764227645,0.8995215311004785,0,149,0.7129186602870813,39,0.18660287081339713,0.18660287081339713
105-0.43-0.9,"48,19,43,28,41,30","5,40,22,22,31,3",188,52,be33,52,2,13,0,1,2.000576,1,"(7.5,4.5)(0.5,1.5)(6.5,0.5)(1.5,3.5)(4,6)(0.5,6)",NA,5,0,0,V4,110,0,209,123,0.42276422764227645,0.8995215311004785,0,149,0.7129186602870813,39,0.18660287081339713,0.18660287081339713
105-0.43-0.9,"48,19,43,28,41,30","5,40,22,22,31,3",188,52,be32,52,3,14,0,1,2.000107,0,"(4,0.5)(1.5,5)(0,2)(7,5)(7,0.5)(4,5.5)",NA,5,0,0,V4,110,0,209,123,0.42276422764227645,0.8995215311004785,0,149,0.7129186602870813,39,0.18660287081339713,0.18660287081339713
105-0.43-0.9,"48,19,43,28,41,30","5,40,22,22,31,3",188,52,be22,52,2,7,0,1,2.003655,0,"(1.5,6)(0,5)(6.5,1.5)(0.5,2.5)(7,4.5)(5,6)",NA,5,0,0,V4,110,0,209,123,0.42276422764227645,0.8995215311004785,0,149,0.7129186602870813,39,0.18660287081339713,0.18660287081339713
105-0.43-0.9,"48,19,43,28,41,30","5,40,22,22,31,3",188,52,be30,52,1,3,0,1,2.001559,1,"(8,4)(3.5,6)(0,4)(5.5,0.5)(0,0.5)(8,2)",NA,5,0,0,V4,110,0,209,123,0.42276422764227645,0.8995215311004785,0,149,0.7129186602870813,39,0.18660287081339713,0.18660287081339713
105-0.43-0.9,"48,19,43,28,41,30","5,40,22,22,31,3",188,52,be29,52,2,20,0,1,2.001488,0,"(0.5,3)(0.5,6)(7.5,6)(0,1)(7.5,3.5)(5.5,0)",NA,5,0,0,V4,110,0,209,123,0.42276422764227645,0.8995215311004785,0,149,0.7129186602870813,39,0.18660287081339713,0.18660287081339713
109-0.45-0.61,"1,41,26,36,13,10","17,14,39,25,2,42",77,62,be14,10,2,13,1,1,2.001771,1,"(1.5,2.5)(6.5,5.5)(1,5)(7,0.5)(7.5,3.5)(3.5,6)",NA,2,1,1,V4,138,6,127,139,0.4460431654676259,0.6062992125984252,5,91,0.7165354330708661,-14,-0.11023622047244094,0.11023622047244094
109-0.45-0.61,"1,41,26,36,13,10","17,14,39,25,2,42",77,62,be32,10,1,22,1,1,2.000122,1,"(8,6)(7.5,2.5)(5,6)(1.5,1.5)(7,0.5)(2,6)",NA,2,1,1,V4,138,6,127,139,0.4460431654676259,0.6062992125984252,5,91,0.7165354330708661,-14,-0.11023622047244094,0.11023622047244094
109-0.45-0.61,"1,41,26,36,13,10","17,14,39,25,2,42",77,62,be23,10,2,12,1,1,2.001389,1,"(5.5,1)(7.5,0.5)(1,2.5)(0.5,5.5)(1,0)(5,6)",NA,2,1,1,V4,138,6,127,139,0.4460431654676259,0.6062992125984252,5,91,0.7165354330708661,-14,-0.11023622047244094,0.11023622047244094
109-0.45-0.61,"1,41,26,36,13,10","17,14,39,25,2,42",77,62,be22,10,2,16,1,1,2.003711,0,"(7,3)(0.5,3.5)(0.5,1.5)(7.5,5.5)(2.5,0)(6.5,1)",NA,2,1,1,V4,138,6,127,139,0.4460431654676259,0.6062992125984252,5,91,0.7165354330708661,-14,-0.11023622047244094,0.11023622047244094
109-0.45-0.61,"1,41,26,36,13,10","17,14,39,25,2,42",77,62,be18,10,2,3,1,1,2.003598,1,"(6,5.5)(7,1)(2,5.5)(0,1)(4.5,0)(0,4.5)",NA,2,1,1,V4,138,6,127,139,0.4460431654676259,0.6062992125984252,5,91,0.7165354330708661,-14,-0.11023622047244094,0.11023622047244094
109-0.45-0.61,"1,41,26,36,13,10","17,14,39,25,2,42",77,62,be33,10,1,15,1,1,2.000364,1,"(6.5,0.5)(0.5,4)(7,4.5)(4.5,0.5)(0.5,0)(3.5,6)",NA,2,1,1,V4,138,6,127,139,0.4460431654676259,0.6062992125984252,5,91,0.7165354330708661,-14,-0.11023622047244094,0.11023622047244094
109-0.45-0.61,"1,41,26,36,13,10","17,14,39,25,2,42",77,62,be20,10,3,13,1,1,2.003014,0,"(7.5,1)(5,0.5)(7,4.5)(1,3.5)(4,6)(0.5,6)",NA,2,1,1,V4,138,6,127,139,0.4460431654676259,0.6062992125984252,5,91,0.7165354330708661,-14,-0.11023622047244094,0.11023622047244094
109-0.45-0.61,"1,41,26,36,13,10","17,14,39,25,2,42",77,62,be30,10,1,9,1,1,2.000082,1,"(7,4)(0.5,1.5)(4,6)(0,5.5)(6,1.5)(8,1)",NA,2,1,1,V4,138,6,127,139,0.4460431654676259,0.6062992125984252,5,91,0.7165354330708661,-14,-0.11023622047244094,0.11023622047244094
109-0.45-0.61,"1,41,26,36,13,10","17,14,39,25,2,42",77,62,be26,10,1,19,1,1,2.001176,1,"(6,0.5)(7,2.5)(1,2.5)(6.5,5.5)(1.5,0)(0,6)",NA,2,1,1,V4,138,6,127,139,0.4460431654676259,0.6062992125984252,5,91,0.7165354330708661,-14,-0.11023622047244094,0.11023622047244094
109-0.45-0.61,"1,41,26,36,13,10","17,14,39,25,2,42",77,62,be19,10,1,3,1,1,2.001516,0,"(7.5,1.5)(0.5,5.5)(1,2.5)(7,5.5)(0.5,0)(3,6)",NA,2,1,1,V4,138,6,127,139,0.4460431654676259,0.6062992125984252,5,91,0.7165354330708661,-14,-0.11023622047244094,0.11023622047244094
109-0.45-0.61,"1,41,26,36,13,10","17,14,39,25,2,42",77,62,be21,10,1,6,1,1,2.00438,1,"(6,5)(7,2.5)(8,5.5)(0,0.5)(8,0)(1,4)",NA,2,1,1,V4,138,6,127,139,0.4460431654676259,0.6062992125984252,5,91,0.7165354330708661,-14,-0.11023622047244094,0.11023622047244094
109-0.45-0.61,"1,41,26,36,13,10","17,14,39,25,2,42",77,62,be29,10,1,10,1,1,2.00215,1,"(-0.5,3.5)(1,5.5)(7.5,5)(8,2)(4.5,5.5)(2,1.5)",NA,2,1,1,V4,138,6,127,139,0.4460431654676259,0.6062992125984252,5,91,0.7165354330708661,-14,-0.11023622047244094,0.11023622047244094
109-0.45-0.61,"1,41,26,36,13,10","17,14,39,25,2,42",77,62,be16,10,3,22,0,0,2.003845,0,"(4,0.5)(6,5.5)(1.5,4.5)(1,1.5)(6.5,3)(7.5,1)",NA,2,1,1,V4,138,6,127,139,0.4460431654676259,0.6062992125984252,5,91,0.7165354330708661,-14,-0.11023622047244094,0.11023622047244094
109-0.45-0.61,"1,41,26,36,13,10","17,14,39,25,2,42",77,62,be31,10,3,18,1,1,2.004444,1,"(2,5.5)(6,5.5)(6.5,1)(0.5,2)(8,4)(0,5)",NA,2,1,1,V4,138,6,127,139,0.4460431654676259,0.6062992125984252,5,91,0.7165354330708661,-14,-0.11023622047244094,0.11023622047244094
109-0.45-0.61,"1,41,26,36,13,10","17,14,39,25,2,42",77,62,be27,10,1,15,1,1,2.001344,1,"(8.5,2.5)(3.5,0.5)(7.5,5)(1.5,4.5)(7.5,0)(0,2.5)",NA,2,1,1,V4,138,6,127,139,0.4460431654676259,0.6062992125984252,5,91,0.7165354330708661,-14,-0.11023622047244094,0.11023622047244094
109-0.45-0.61,"1,41,26,36,13,10","17,14,39,25,2,42",77,62,be25,10,3,21,1,1,2.002583,1,"(8.5,0.5)(7,3)(1.5,4.5)(0.5,1)(5.5,0.5)(6,6)",NA,2,1,1,V4,138,6,127,139,0.4460431654676259,0.6062992125984252,5,91,0.7165354330708661,-14,-0.11023622047244094,0.11023622047244094
109-0.45-0.61,"1,41,26,36,13,10","17,14,39,25,2,42",77,62,be17,10,3,24,1,1,2.002795,0,"(0,5.5)(8,1.5)(6,5.5)(2,0.5)(5.5,0.5)(0,3.5)",NA,2,1,1,V4,138,6,127,139,0.4460431654676259,0.6062992125984252,5,91,0.7165354330708661,-14,-0.11023622047244094,0.11023622047244094
109-0.45-0.61,"1,41,26,36,13,10","17,14,39,25,2,42",77,62,be15,10,3,3,1,1,2.002808,1,"(6.5,5)(2.5,0.5)(0,1.5)(7.5,1)(2,5)(0,4.5)",NA,2,1,1,V4,138,6,127,139,0.4460431654676259,0.6062992125984252,5,91,0.7165354330708661,-14,-0.11023622047244094,0.11023622047244094
109-0.45-0.61,"1,41,26,36,13,10","17,14,39,25,2,42",77,62,be28,10,2,19,1,1,2.003932,1,"(2.5,6)(6.5,1)(6,5.5)(0.5,4.5)(3.5,0)(8,5.5)",NA,2,1,1,V4,138,6,127,139,0.4460431654676259,0.6062992125984252,5,91,0.7165354330708661,-14,-0.11023622047244094,0.11023622047244094
109-0.45-0.61,"1,41,26,36,13,10","17,14,39,25,2,42",77,62,be24,10,2,4,1,1,2.002895,1,"(5,6)(7.5,4.5)(7,1)(0.5,0.5)(2.5,5)(0,3.5)",NA,2,1,1,V4,138,6,127,139,0.4460431654676259,0.6062992125984252,5,91,0.7165354330708661,-14,-0.11023622047244094,0.11023622047244094
111-0.41-0.39,"26,49,47,43,22,4","42,49,13,22,38,4",74,68,be32,72,2,5,1,1,2.000187,1,"(7.5,3)(5,6)(1.5,6)(3.5,0.5)(7.5,5.5)(-0.5,6)",NA,6,1,0,V4,138,5,191,168,0.40476190476190477,0.387434554973822,5,100,0.5235602094240838,-26,-0.13612565445026178,0.13612565445026178
111-0.41-0.39,"26,49,47,43,22,4","42,49,13,22,38,4",74,68,be27,72,2,9,1,1,2.001876,1,"(1.5,3)(6.5,2)(6,6)(3,0.5)(0,0.5)(-0.5,4)",NA,6,1,0,V4,138,5,191,168,0.40476190476190477,0.387434554973822,5,100,0.5235602094240838,-26,-0.13612565445026178,0.13612565445026178
111-0.41-0.39,"26,49,47,43,22,4","42,49,13,22,38,4",74,68,be22,72,3,15,1,1,2.003186,1,"(1.5,3)(0,6)(7.5,0.5)(3.5,6)(2.5,0.5)(-0.5,0)",NA,6,1,0,V4,138,5,191,168,0.40476190476190477,0.387434554973822,5,100,0.5235602094240838,-26,-0.13612565445026178,0.13612565445026178
111-0.41-0.39,"26,49,47,43,22,4","42,49,13,22,38,4",74,68,be17,72,2,4,1,1,2.000309,0,"(8,6)(7.5,1.5)(3,5.5)(3,0.5)(0.5,5)(8.5,4)",NA,6,1,0,V4,138,5,191,168,0.40476190476190477,0.387434554973822,5,100,0.5235602094240838,-26,-0.13612565445026178,0.13612565445026178
111-0.41-0.39,"26,49,47,43,22,4","42,49,13,22,38,4",74,68,be26,72,1,22,1,1,2.000204,0,"(1.5,1.5)(1.5,6)(7,1)(7,3.5)(6.5,6)(3.5,0)",NA,6,1,0,V4,138,5,191,168,0.40476190476190477,0.387434554973822,5,100,0.5235602094240838,-26,-0.13612565445026178,0.13612565445026178
111-0.41-0.39,"26,49,47,43,22,4","42,49,13,22,38,4",74,68,be30,72,3,10,1,1,2.001854,0,"(2,0.5)(7.5,4.5)(6.5,1.5)(1,5)(0,3)(4,0)",NA,6,1,0,V4,138,5,191,168,0.40476190476190477,0.387434554973822,5,100,0.5235602094240838,-26,-0.13612565445026178,0.13612565445026178
111-0.41-0.39,"26,49,47,43,22,4","42,49,13,22,38,4",74,68,be21,72,1,21,1,1,2.000254,1,"(7.5,3.5)(0.5,3.5)(2,6)(6.5,6)(4.5,0.5)(8.5,0.5)",NA,6,1,0,V4,138,5,191,168,0.40476190476190477,0.387434554973822,5,100,0.5235602094240838,-26,-0.13612565445026178,0.13612565445026178
111-0.41-0.39,"26,49,47,43,22,4","42,49,13,22,38,4",74,68,be19,72,3,8,1,1,2.001079,0,"(4.5,0.5)(0,2.5)(6.5,3)(8,0.5)(0,5)(6,5)",NA,6,1,0,V4,138,5,191,168,0.40476190476190477,0.387434554973822,5,100,0.5235602094240838,-26,-0.13612565445026178,0.13612565445026178
111-0.41-0.39,"26,49,47,43,22,4","42,49,13,22,38,4",74,68,be16,72,1,2,0,0,2.003103,0,"(0.5,4)(6.5,3.5)(1,1)(6,6)(5.5,0.5)(8.5,3)",NA,6,1,0,V4,138,5,191,168,0.40476190476190477,0.387434554973822,5,100,0.5235602094240838,-26,-0.13612565445026178,0.13612565445026178
111-0.41-0.39,"26,49,47,43,22,4","42,49,13,22,38,4",74,68,be31,72,3,19,1,1,2.00291,0,"(7.5,2)(8,5.5)(0.5,4.5)(0.5,2.5)(5,6)(3,5.5)",NA,6,1,0,V4,138,5,191,168,0.40476190476190477,0.387434554973822,5,100,0.5235602094240838,-26,-0.13612565445026178,0.13612565445026178
111-0.41-0.39,"26,49,47,43,22,4","42,49,13,22,38,4",74,68,be25,72,3,9,1,1,2.003028,1,"(0.5,6)(7.5,1)(7.5,5.5)(0,3.5)(1.5,0.5)(4,6)",NA,6,1,0,V4,138,5,191,168,0.40476190476190477,0.387434554973822,5,100,0.5235602094240838,-26,-0.13612565445026178,0.13612565445026178
111-0.41-0.39,"26,49,47,43,22,4","42,49,13,22,38,4",74,68,be14,72,1,7,1,1,2.000799,0,"(7,3)(0,5.5)(3,0.5)(7,0.5)(0.5,1.5)(6.5,5)",NA,6,1,0,V4,138,5,191,168,0.40476190476190477,0.387434554973822,5,100,0.5235602094240838,-26,-0.13612565445026178,0.13612565445026178
111-0.41-0.39,"26,49,47,43,22,4","42,49,13,22,38,4",74,68,be20,72,2,20,1,1,2.003975,1,"(1,3)(7,3.5)(0,6)(4.5,0.5)(5,6)(8,0.5)",NA,6,1,0,V4,138,5,191,168,0.40476190476190477,0.387434554973822,5,100,0.5235602094240838,-26,-0.13612565445026178,0.13612565445026178
111-0.41-0.39,"26,49,47,43,22,4","42,49,13,22,38,4",74,68,be29,72,2,12,1,1,2.000082,1,"(1,4)(1,1)(6.5,5)(7.5,2)(3.5,0.5)(7,0)",NA,6,1,0,V4,138,5,191,168,0.40476190476190477,0.387434554973822,5,100,0.5235602094240838,-26,-0.13612565445026178,0.13612565445026178
111-0.41-0.39,"26,49,47,43,22,4","42,49,13,22,38,4",74,68,be28,72,1,22,1,1,2.004101,1,"(1,2)(1.5,5)(4,5.5)(7,3.5)(4.5,0.5)(6.5,0.5)",NA,6,1,0,V4,138,5,191,168,0.40476190476190477,0.387434554973822,5,100,0.5235602094240838,-26,-0.13612565445026178,0.13612565445026178
111-0.41-0.39,"26,49,47,43,22,4","42,49,13,22,38,4",74,68,be18,72,3,10,1,1,2.003752,1,"(8,4.5)(1,4)(1.5,1.5)(8,1.5)(5,0.5)(3,0.5)",NA,6,1,0,V4,138,5,191,168,0.40476190476190477,0.387434554973822,5,100,0.5235602094240838,-26,-0.13612565445026178,0.13612565445026178
111-0.41-0.39,"26,49,47,43,22,4","42,49,13,22,38,4",74,68,be15,72,2,12,1,1,2.001091,1,"(7,3)(0,3)(7,0.5)(2.5,6)(8,6)(0,0.5)",NA,6,1,0,V4,138,5,191,168,0.40476190476190477,0.387434554973822,5,100,0.5235602094240838,-26,-0.13612565445026178,0.13612565445026178
111-0.41-0.39,"26,49,47,43,22,4","42,49,13,22,38,4",74,68,be24,72,3,9,1,1,2.001885,1,"(7.5,4.5)(0,2)(2,6)(6,0.5)(0,4.5)(8.5,2)",NA,6,1,0,V4,138,5,191,168,0.40476190476190477,0.387434554973822,5,100,0.5235602094240838,-26,-0.13612565445026178,0.13612565445026178
111-0.41-0.39,"26,49,47,43,22,4","42,49,13,22,38,4",74,68,be23,72,3,8,1,1,2.000094,0,"(7,1)(6.5,5.5)(2,4.5)(0,3)(0,5.5)(0.5,1)",NA,6,1,0,V4,138,5,191,168,0.40476190476190477,0.387434554973822,5,100,0.5235602094240838,-26,-0.13612565445026178,0.13612565445026178
