pID;block;trial;clicknumber;Variable;Literal;state;time
sat12;2;16; 4;2;1;1; 32,8141800
sat12;2;16; 5;4;0;1; 33,9477200
sat12;3; 1; 1;5;1;1; 14,8342400
sat12;3; 1; 2;2;1;1; 28,7639300
sat12;3; 1; 3;1;1;1; 33,2121700
sat12;3; 1; 4;3;0;1; 72,6061900
sat12;3; 1; 5;4;1;1; 76,9727200
sat12;3; 1; 6;4;1;0; 78,2553900
sat12;3; 1; 7;3;1;0; 79,5721400
sat12;3; 1; 8;3;1;1; 80,3717200
sat12;3; 1; 9;4;0;1; 83,2855100
sat12;3; 2; 1;3;1;1; 19,6569500
sat12;3; 2; 2;1;0;1; 26,4568900
sat12;3; 2; 3;2;1;1; 37,2335100
sat12;3; 2; 4;5;0;1; 39,0538900
sat12;3; 2; 5;4;1;1; 41,2012800
sat12;3; 2; 6;5;1;0; 44,4529600
sat12;3; 2; 7;4;0;0; 44,8822300
sat12;3; 2; 8;2;0;0; 45,3321500
sat12;3; 2; 9;1;0;0; 46,8829000
sat12;3; 2;10;3;0;0; 47,8828900
sat12;3; 2;11;3;0;1; 48,7492200
sat12;3; 2;12;2;0;1; 58,7815800
sat12;3; 2;13;4;0;1; 62,1294400
sat12;3; 2;14;5;0;1; 65,0132900
sat12;3; 2;15;1;1;1; 69,4608500
sat12;3; 3; 1;1;0;1; 16,6349400
sat12;3; 3; 2;3;0;1; 24,7836700
sat12;3; 3; 3;4;1;1; 27,4325400
sat12;3; 3; 4;5;0;1; 28,5302000
sat12;3; 4; 1;3;1;1;  3,5760570
sat12;3; 4; 2;2;0;1;  9,1578900
sat12;3; 4; 3;3;0;0; 14,2569200
sat12;3; 4; 4;2;1;0; 14,7221500
sat12;3; 4; 5;3;0;1; 17,9069000
sat12;3; 4; 6;4;0;1; 28,4718700
sat12;3; 4; 7;1;1;1; 29,8374400
sat12;3; 4; 8;2;1;1; 32,4872100
sat12;3; 4; 9;5;1;1; 33,7708000
sat12;3; 5; 1;1;1;1;  6,0156710
sat12;3; 5; 2;3;0;1; 16,2303800
sat12;3; 5; 3;2;0;1; 18,2796900
sat12;3; 5; 4;5;0;1; 21,5790300
sat12;3; 5; 5;2;1;0; 23,9122700
sat12;3; 5; 6;1;0;0; 24,3583800
sat12;3; 5; 7;5;1;0; 25,2282700
sat12;3; 5; 8;3;1;0; 25,7249700
sat12;3; 5; 9;1;0;1; 26,6437700
sat12;3; 5;10;3;0;1; 33,4248900
sat12;3; 5;11;5;0;1; 36,6396600
sat12;3; 5;12;4;1;1; 37,9093600
sat12;3; 5;13;2;1;1; 40,8424900
sat12;3; 6; 1;1;1;1;  4,9272000
sat12;3; 6; 2;5;1;1; 16,1112400
sat12;3; 6; 3;2;1;1; 19,3772500
sat12;3; 6; 4;4;0;1; 21,2600900
sat12;3; 6; 5;3;0;1; 26,0091600
sat12;3; 7; 1;1;1;1;  1,6057590
sat12;3; 7; 2;3;0;1;  7,5027770
sat12;3; 7; 3;2;0;1;  9,4210430
sat12;3; 7; 4;5;0;1; 10,6380200
sat12;3; 7; 5;4;0;1; 13,6553800
sat12;3; 7; 6;4;0;0; 15,4177900
sat12;3; 7; 7;2;1;0; 16,1510800
sat12;3; 7; 8;1;0;0; 16,6509900
sat12;3; 7; 9;3;0;0; 17,8674500
sat12;3; 7;10;5;0;0; 18,3188100
sat12;3; 7;11;1;0;1; 19,4343100
sat12;3; 7;12;5;0;1; 30,0849800
sat12;3; 7;13;4;1;1; 31,6862300
sat12;3; 7;14;3;0;1; 33,5493400
sat12;3; 7;15;2;0;1; 35,5507000
sat12;3; 8; 1;1;0;1;  3,6904910
sat12;3; 8; 2;5;1;1; 10,2739500
sat12;3; 8; 3;3;1;1; 11,8403700
sat12;3; 8; 4;2;1;1; 14,0536900
sat12;3; 8; 5;4;0;1; 15,4060800
sat12;3; 8; 6;4;0;0; 17,3052000
sat12;3; 8; 7;2;0;0; 17,7036200
sat12;3; 8; 8;5;0;0; 18,2037700
sat12;3; 8; 9;1;1;0; 22,4719900
sat12;3; 8;10;1;1;1; 23,0523800
sat12;3; 8;11;3;1;0; 27,0170000
sat12;3; 8;12;4;1;1; 36,0170500
sat12;3; 8;13;2;0;1; 38,3686100
sat12;3; 9; 1;1;1;1;  3,2727510
sat12;3; 9; 2;5;1;1; 14,7697600
sat12;3; 9; 3;3;1;1; 16,9518100
sat12;3; 9; 4;2;0;1; 21,5517300
sat12;3; 9; 5;4;0;1; 24,2356300
sat12;3; 9; 6;4;0;0; 25,6847500
sat12;3; 9; 7;3;0;0; 26,3648600
sat12;3; 9; 8;2;1;0; 27,2647600
sat12;3; 9; 9;5;0;0; 28,9332700
sat12;3; 9;10;1;0;0; 30,9672500
sat12;3; 9;11;1;0;1; 31,9971100
sat12;3; 9;12;4;1;1; 35,1999900
sat12;3; 9;13;3;1;1; 39,2661000
sat12;3; 9;14;3;1;0; 42,7800500
sat12;3; 9;15;4;0;0; 48,7467300
sat12;3; 9;16;3;1;1; 56,9292100
sat12;3; 9;17;4;1;1; 59,1960000
sat12;3;10; 1;1;1;1;  2,3442760
sat12;3;10; 2;3;0;1; 12,4733600
sat12;3;10; 3;4;0;1; 15,0266800
sat12;3;10; 4;5;1;1; 16,0224400
sat12;3;10; 5;1;1;0; 23,7578900
sat12;3;10; 6;3;0;0; 24,1541700
sat12;3;10; 7;5;1;0; 24,6382200
sat12;3;10; 8;4;1;0; 25,9392800
sat12;3;10; 9;1;0;1; 27,0366600
sat12;3;10;10;5;1;1; 36,5200300
sat12;3;10;11;2;0;1; 38,8223000
sat12;3;10;12;2;1;0; 41,8525000
sat12;3;10;13;1;1;0; 43,7181500
sat12;3;10;14;5;0;0; 45,5531500
sat12;3;10;15;1;0;1; 50,0005900
sat12;3;10;16;5;0;1; 56,2009700
sat12;3;10;17;3;0;1; 57,0664700
sat12;3;11; 1;1;1;1; 12,7434300
sat12;3;11; 2;5;1;1; 25,2433300
sat12;3;11; 3;4;1;1; 27,8752600
sat12;3;11; 4;2;1;1; 29,4591000
sat12;3;11; 5;3;0;1; 31,1924000
sat12;3;12; 1;1;0;1;  5,1455310
sat12;3;12; 2;2;1;1; 15,6601800
sat12;3;12; 3;3;1;1; 19,5264900
sat12;3;12; 4;4;1;1; 21,8923000
sat12;3;13; 1;1;1;1;  2,9172130
sat12;3;13; 2;2;0;1; 30,9616500
sat12;3;13; 3;3;0;1; 43,5099400
sat12;3;13; 4;5;1;1; 46,1909700
sat12;3;13; 5;4;0;1; 49,3246200
sat12;3;13; 6;4;0;0; 51,8908500
sat12;3;13; 7;5;0;0; 52,5908200
sat12;3;13; 8;2;1;0; 53,0868700
sat12;3;13; 9;3;0;0; 55,6544100
sat12;3;13;10;2;1;1; 58,2732900
sat12;3;13;11;4;0;1; 59,8878700
sat12;3;13;12;3;1;1; 63,9385900
sat12;3;13;13;3;1;0; 67,0880300
sat12;3;13;14;2;0;0; 67,5358800
sat12;3;13;15;4;1;0; 68,0870500
sat12;3;13;16;1;0;0; 69,3187300
sat12;3;13;17;1;0;1; 70,0684200
sat12;3;13;18;5;1;1; 80,7860600
sat12;3;13;19;4;0;1; 84,1175800
sat12;3;14; 1;1;1;1;  2,1935810
sat12;3;14; 2;2;0;1; 10,4257900
sat12;3;14; 3;3;1;1; 22,8404000
sat12;3;14; 4;5;1;1; 24,9527500
sat12;3;14; 5;4;1;1; 29,0857000
sat12;3;14; 6;4;1;0; 32,1195400
sat12;3;14; 7;3;0;0; 33,0529000
sat12;3;14; 8;5;1;0; 34,9026600
sat12;3;14; 9;2;1;0; 36,3205000
sat12;3;14;10;1;0;0; 38,4019700
sat12;3;14;11;1;0;1; 38,8337500
sat12;3;14;12;3;0;1; 50,3997700
sat12;3;14;13;4;0;1; 52,2508400
sat12;3;14;14;2;1;1; 54,2005800
sat12;3;14;15;5;1;1; 56,4170700
sat12;3;15; 1;1;1;1;  6,0929490
sat12;3;15; 2;2;0;1; 11,9783500
sat12;3;15; 3;3;1;1; 15,0938600
sat12;3;15; 4;4;0;1; 17,2612200
sat12;3;15; 5;4;1;0; 30,4747700
sat12;3;15; 6;3;0;0; 31,7548700
sat12;3;15; 7;2;1;0; 33,8213700
sat12;3;15; 8;2;0;1; 39,5732200
sat12;3;15; 9;3;1;1; 66,2674900
sat12;3;15;10;4;0;1; 74,8806800
sat12;3;15;11;4;0;0; 81,5149100
sat12;3;15;12;3;0;0; 84,5809400
sat12;3;15;13;3;0;1; 88,5800200
sat12;3;15;14;5;1;1; 92,3129400
sat12;3;15;15;4;1;1; 93,3453700
sat12;3;16; 1;1;1;1; 25,1079800
sat12;3;16; 2;2;0;1; 34,4870500
sat12;3;16; 3;3;0;1; 39,0554000
sat12;3;16; 4;5;1;1; 41,4223500
sat12;4; 1; 1;5;1;1; 13,4303900
sat12;4; 1; 2;4;0;1; 33,6798000
sat12;4; 1; 3;2;0;1; 50,4441300
sat12;4; 1; 4;3;0;1; 54,4069200
sat12;4; 1; 5;1;0;1; 57,1235800
sat12;4; 2; 1;1;1;1;  4,3492660
sat12;4; 2; 2;2;0;1;  8,9957500
sat12;4; 2; 3;4;0;1; 11,2325100
sat12;4; 2; 4;4;0;0; 13,7295100
sat12;4; 2; 5;2;1;0; 14,2967200
sat12;4; 2; 6;1;0;0; 14,8811300
sat12;4; 2; 7;1;0;1; 15,5320900
sat12;4; 2; 8;4;0;1; 22,5308000
sat12;4; 2; 9;3;0;1; 24,2942900
sat12;4; 2;10;2;0;1; 26,8793600
sat12;4; 3; 1;1;1;1;  4,6604770
sat12;4; 3; 2;4;0;1; 15,7580300
sat12;4; 3; 3;3;1;1; 20,9569600
sat12;4; 3; 4;2;1;1; 21,8563500
sat12;4; 4; 1;1;1;1;  2,6854170
sat12;4; 4; 2;5;0;1; 11,9494600
sat12;4; 4; 3;4;1;1; 13,7978700
sat12;4; 4; 4;4;0;0; 16,8817500
sat12;4; 4; 5;5;1;0; 17,4656800
sat12;4; 4; 6;1;0;0; 18,0475100
sat12;4; 4; 7;1;0;1; 18,5952600
sat12;4; 4; 8;5;1;1; 26,4308800
sat12;4; 4; 9;4;1;1; 28,6267200
sat12;4; 4;10;3;1;1; 30,9439900
sat12;4; 4;11;2;1;1; 31,6941800
sat12;4; 5; 1;1;1;1;  1,8644030
sat12;4; 5; 2;2;1;1; 38,9413800
sat12;4; 5; 3;3;1;1; 40,4724500
sat12;4; 5; 4;4;1;1; 42,9745200
sat12;4; 5; 5;5;1;1; 44,6549600
sat12;4; 6; 1;1;1;1;  2,3056870
sat12;4; 6; 2;2;0;1;  7,3550340
sat12;4; 6; 3;2;1;0; 11,6372100
sat12;4; 6; 4;1;0;0; 13,1186800
sat12;4; 6; 5;1;0;1; 13,6346900
sat12;4; 6; 6;2;1;1; 21,4680900
sat12;4; 6; 7;5;1;1; 24,4845400
sat12;4; 6; 8;4;0;1; 27,7018200
sat12;4; 6; 9;3;1;1; 30,1668300
sat12;4; 7; 1;1;1;1;  6,7752300
sat12;4; 7; 2;3;1;1; 17,3890500
sat12;4; 7; 3;5;0;1; 19,1061200
sat12;4; 7; 4;2;0;1; 20,9358100
sat12;4; 7; 5;4;1;1; 22,2225300
sat12;4; 7; 6;4;0;0; 24,3866700
sat12;4; 7; 7;2;1;0; 25,1535300
sat12;4; 7; 8;5;1;0; 25,7701800
sat12;4; 7; 9;1;0;0; 26,9872000
sat12;4; 7;10;3;0;0; 27,8358900
sat12;4; 7;11;1;0;1; 29,2371600
sat12;4; 7;12;4;0;1; 35,1511800
sat12;4; 7;13;2;0;1; 36,5521300
sat12;4; 7;14;3;0;1; 38,7358800
sat12;4; 8; 1;1;1;1;  5,9803160
sat12;4; 8; 2;5;0;1; 15,0628100
sat12;4; 8; 3;3;1;1; 31,8254500
sat12;4; 8; 4;4;1;1; 33,8411000
sat12;4; 8; 5;2;1;1; 35,4736300
sat12;4; 8; 6;2;1;0; 38,5744700
sat12;4; 8; 7;3;0;0; 39,2054700
sat12;4; 8; 8;4;0;0; 40,1707700
sat12;4; 8; 9;5;0;0; 40,7704500
sat12;4; 8;10;1;0;0; 41,4203500
sat12;4; 8;11;1;0;1; 41,9035800
sat12;4; 8;12;5;0;1; 50,5890800
sat12;4; 8;13;3;1;1; 52,4868500
sat12;4; 8;14;2;1;1; 54,6374400
sat12;4; 8;15;4;0;1; 56,0052800
sat12;4; 9; 1;5;0;1;  7,9774400
sat12;4; 9; 2;2;0;1; 13,9109100
sat12;4; 9; 3;1;0;1; 15,5223800
sat12;4; 9; 4;4;1;1; 18,4081100
sat12;4; 9; 5;3;0;1; 20,1751900
sat12;4; 9; 6;3;0;0; 21,5901000
sat12;4; 9; 7;2;1;0; 22,6059000
sat12;4; 9; 8;4;0;0; 23,0739900
sat12;4; 9; 9;1;1;0; 23,5581700
sat12;4; 9;10;5;1;0; 25,4372300
sat12;4; 9;11;5;1;1; 25,8868900
sat12;4; 9;12;2;1;1; 34,4545800
sat12;4; 9;13;3;1;1; 36,0713000
sat12;4; 9;14;4;0;1; 36,8194000
sat12;4; 9;15;1;1;1; 38,4517200
sat12;4;10; 1;4;0;1;  8,8145900
sat12;4;10; 2;5;1;1; 27,6947300
sat12;4;10; 3;2;1;1; 29,3575700
sat12;4;10; 4;1;0;1; 32,1438100
sat12;4;10; 5;1;0;0; 34,2614100
sat12;4;10; 6;2;0;0; 34,8895200
sat12;4;10; 7;4;1;0; 35,4908200
sat12;4;10; 8;5;1;0; 36,6223200
sat12;4;10; 9;4;1;1; 46,1553200
sat12;4;10;10;3;1;1; 58,0709200
sat12;4;10;11;2;0;1; 60,0870400
sat12;4;11; 1;4;0;1;  7,8740460
sat12;4;11; 2;2;1;1; 17,3210600
sat12;4;11; 3;1;0;1; 20,3515100
sat12;4;11; 4;3;0;1; 22,8855100
sat12;4;11; 5;5;0;1; 24,4021000
sat12;4;12; 1;4;0;1; 14,2685200
sat12;4;12; 2;2;0;1; 32,4819500
sat12;4;12; 3;3;1;1; 37,1643000
sat12;4;13; 1;4;1;1;  7,2839200
sat12;4;13; 2;5;0;1; 20,7131700
sat12;4;13; 3;3;0;1; 23,0979800
sat12;4;13; 4;1;0;1; 24,4949100
sat12;4;13; 5;1;0;0; 25,6104400
sat12;4;13; 6;3;1;0; 26,0640000
sat12;4;13; 7;4;0;0; 27,2118700
sat12;4;13; 8;5;0;0; 36,3617600
sat12;4;13; 9;4;1;1; 38,5619400
sat12;4;13;10;3;0;1; 50,8927500
sat12;4;13;11;1;0;1; 53,4256600
sat12;4;13;12;5;0;1; 55,6737700
sat12;4;13;13;2;1;1; 60,9071300
sat12;4;14; 1;1;0;1; 12,6776200
sat12;4;14; 2;4;0;1; 16,7944000
sat12;4;14; 3;5;0;1; 19,1447100
sat12;4;14; 4;3;1;1; 23,3271300
sat12;4;14; 5;3;1;0; 24,5275000
sat12;4;14; 6;5;1;0; 25,6739700
sat12;4;14; 7;1;1;0; 26,9936100
sat12;4;14; 8;1;1;1; 28,2102300
sat12;4;14; 9;4;0;0; 29,2434200
sat12;4;14;10;5;1;1; 34,1090900
sat12;4;14;11;2;1;1; 36,1582400
sat12;4;14;12;3;1;1; 38,9582100
sat12;4;14;13;4;0;1; 40,5550500
sat12;4;15; 1;5;1;1;  5,4541550
sat12;4;15; 2;1;1;1; 12,6028900
sat12;4;15; 3;4;1;1; 16,5678300
sat12;4;15; 4;2;1;1; 18,7344700
sat12;4;16; 1;3;1;1;  9,5352550
sat12;4;16; 2;1;0;1; 15,9681000
sat12;4;16; 3;5;1;1; 22,1514000
sat12;4;16; 4;4;0;1; 23,6159200
sat13;1; 1; 1;1;1;1; 31,8874100
sat13;1; 1; 2;2;1;1; 73,7628600
sat13;1; 1; 3;3;1;1; 92,0094100
sat13;1; 1; 4;4;1;1; 95,2088200
sat13;1; 1; 5;5;0;1; 96,1586500
sat13;1; 1; 6;5;0;0; 99,7745000
sat13;1; 1; 7;4;0;0;103,7905000
sat13;1; 1; 8;4;0;1;104,3743000
sat13;1; 1; 9;5;0;1;105,0401000
sat13;1; 1;10;3;1;0;107,5231000
sat13;1; 1;11;3;0;1;108,2563000
sat13;1; 2; 1;1;1;1; 49,6559200
sat13;1; 2; 2;1;1;0; 53,3718800
sat13;1; 2; 3;1;0;1; 53,8716900
sat13;1; 2; 4;3;1;1; 61,2370300
sat13;1; 2; 5;3;1;0; 66,2360200
sat13;1; 2; 6;3;0;1; 67,1358600
sat13;1; 2; 7;4;1;1; 73,4180500
sat13;1; 2; 8;5;0;1; 79,9501700
sat13;1; 2; 9;2;1;1; 81,1165500
sat13;1; 2;10;2;1;0; 83,6660800
sat13;1; 2;11;2;0;1; 84,7825000
sat13;1; 2;12;1;1;0; 89,4649700
sat13;1; 2;13;1;0;1; 90,3647800
sat13;1; 2;14;4;0;0; 95,2471000
sat13;1; 2;15;4;1;1; 97,3967200
sat13;1; 2;16;4;1;0; 99,2297700
sat13;1; 2;17;4;0;1;102,5458000
sat13;1; 2;18;1;1;0;105,0621000
sat13;1; 2;19;1;1;1;105,2620000
sat13;1; 2;20;3;1;0;107,1616000
sat13;1; 3; 1;1;1;1; 24,6953000
sat13;1; 3; 2;2;1;1; 43,3751800
sat13;1; 3; 3;3;0;1; 51,8737700
sat13;1; 3; 4;3;0;0; 55,3231200
sat13;1; 3; 5;3;0;1; 56,5394600
sat13;1; 3; 6;3;0;0; 57,1565500
sat13;1; 3; 7;3;1;1; 58,0391900
sat13;1; 3; 8;3;1;0; 63,1380800
sat13;1; 3; 9;2;0;0; 64,5545500
sat13;1; 3;10;2;0;1; 68,1705600
sat13;1; 3;11;4;0;1; 79,9683800
sat13;1; 3;12;3;0;1; 85,3672800
sat13;1; 3;13;3;0;0; 90,7496800
sat13;1; 3;14;5;0;1; 92,3327400
sat13;1; 3;15;3;1;1; 95,0654900
sat13;1; 3;16;3;1;0; 97,9817000
sat13;1; 4; 1;1;1;1; 25,9009500
sat13;1; 4; 2;3;0;1; 39,3319600
sat13;1; 4; 3;5;0;1; 42,6980100
sat13;1; 4; 4;2;1;1; 45,5473700
sat13;1; 4; 5;4;1;1; 48,5302400
sat13;1; 4; 6;4;1;0; 69,3262600
sat13;1; 4; 7;4;0;1; 70,4592900
sat13;1; 4; 8;1;0;0; 88,5724600
sat13;1; 4; 9;1;1;1; 90,5221900
sat13;1; 5; 1;1;0;1;  4,9253080
sat13;1; 5; 2;2;0;1; 11,3239400
sat13;1; 5; 3;5;1;1; 15,7899000
sat13;1; 5; 4;3;0;1; 20,5722400
sat13;1; 5; 5;4;0;1; 23,7215300
sat13;1; 5; 6;1;1;0; 29,7536800
sat13;1; 5; 7;1;1;1; 29,9370000
sat13;1; 5; 8;4;1;0; 57,5151400
sat13;1; 5; 9;4;0;1; 62,1166600
sat13;1; 6; 1;1;1;1; 25,2387700
sat13;1; 6; 2;2;0;1; 32,4040100
sat13;1; 6; 3;3;1;1; 40,7523300
sat13;1; 6; 4;5;1;1; 42,1353300
sat13;1; 6; 5;4;1;1; 45,7346700
sat13;1; 6; 6;3;0;0; 52,5000300
sat13;1; 6; 7;3;0;1; 53,1832400
sat13;1; 6; 8;2;1;0; 67,7972000
sat13;1; 6; 9;2;1;1; 68,0471600
sat13;1; 6;10;1;0;0; 78,9450800
sat13;1; 6;11;1;1;1; 81,1945300
sat13;1; 7; 1;1;1;1; 25,1014100
sat13;1; 7; 2;4;0;1; 37,7490300
sat13;1; 7; 3;3;0;1; 48,7302700
sat13;1; 7; 4;4;0;0; 51,8630800
sat13;1; 7; 5;4;1;1; 54,4625700
sat13;1; 7; 6;5;1;1; 57,8618800
sat13;1; 7; 7;2;0;1; 61,8944900
sat13;1; 8; 1;1;0;1; 39,3743700
sat13;1; 8; 2;2;0;1; 45,2067600
sat13;1; 9; 1;5;0;1; 10,4522900
sat13;1; 9; 2;1;0;1; 35,1477000
sat13;1; 9; 3;1;0;0; 44,4791100
sat13;1; 9; 4;1;1;1; 48,4951100
sat13;1; 9; 5;4;1;1; 58,2765700
sat13;1; 9; 6;3;0;1; 61,7260400
sat13;1; 9; 7;2;0;1; 65,9418600
sat13;1;10; 1;4;0;1; 33,3677800
sat13;1;10; 2;5;1;1; 70,0441800
sat13;1;10; 3;5;1;0; 77,9426900
sat13;1;10; 4;5;0;1; 79,0258300
sat13;1;10; 5;3;1;1; 94,7560200
sat13;1;10; 6;2;0;1; 98,9887200
sat13;1;10; 7;1;0;1;100,6050000
sat13;1;11; 1;2;0;1; 50,1231300
sat13;1;11; 2;2;0;0; 94,4814400
sat13;1;12; 1;1;0;1; 38,1845200
sat13;1;12; 2;3;1;1; 55,5311700
sat13;1;12; 3;4;0;1; 66,6290700
sat13;1;12; 4;2;1;1; 67,6789100
sat13;1;13; 1;4;0;1; 18,4113800
sat13;1;13; 2;2;0;1; 21,9774400
sat13;1;13; 3;1;1;1; 32,6589200
sat13;1;13; 4;3;0;1; 41,9235400
sat13;1;13; 5;5;0;1; 43,3233000
sat13;1;13; 6;5;0;0; 46,4227400
sat13;1;13; 7;3;1;0; 50,6719200
sat13;1;13; 8;3;1;1; 50,9553000
sat13;1;13; 9;5;0;1; 55,3877100
sat13;1;13;10;5;0;0; 58,7704300
sat13;1;13;11;5;1;1; 60,7033700
sat13;1;13;12;5;0;0; 92,6973800
sat13;1;13;13;5;0;1; 93,1971700
sat13;1;13;14;1;0;0; 97,0964100
sat13;1;13;15;1;1;1; 98,3628200
sat13;1;13;16;1;1;0;100,1959000
sat13;1;13;17;1;0;1;100,8627000
sat13;1;14; 1;1;1;1; 13,6086700
sat13;1;14; 2;2;1;1; 23,0571000
sat13;1;14; 3;1;0;0; 32,6219600
sat13;1;14; 4;1;0;1; 32,9385000
sat13;1;14; 5;4;0;1; 43,3532200
sat13;1;14; 6;5;0;1; 44,7862000
sat13;1;14; 7;3;1;1; 50,9184100
sat13;1;14; 8;1;1;0; 71,4479000
sat13;1;14; 9;2;0;0; 73,7642900
sat13;1;15; 1;5;0;1; 39,5952500
sat13;1;15; 2;2;0;1; 48,8267900
sat13;1;15; 3;3;1;1; 56,3755100
sat13;1;15; 4;3;1;0; 58,2584200
sat13;1;15; 5;2;1;0; 59,8747700
sat13;1;15; 6;2;0;1; 61,8577500
sat13;1;15; 7;2;1;0; 64,5906000
sat13;1;15; 8;2;1;1; 64,7904100
sat13;1;15; 9;1;0;1; 80,1876400
sat13;1;15;10;4;1;1; 87,1695700
sat13;1;16; 1;1;0;1;  7,7292710
sat13;1;16; 2;1;0;0; 12,5784800
sat13;1;16; 3;1;1;1; 13,1117600
sat13;1;16; 4;2;1;1; 18,0939200
sat13;1;16; 5;2;1;0; 20,7602500
sat13;1;16; 6;2;1;1; 23,6597100
sat13;1;16; 7;5;1;1; 27,0091300
sat13;1;16; 8;3;1;1; 36,3573400
sat13;1;16; 9;4;1;1; 41,5562300
sat13;1;16;10;2;0;0; 55,2370300
sat13;1;16;11;2;0;1; 55,5536700
sat13;1;16;12;3;0;0; 61,6191300
sat13;1;16;13;3;0;1; 61,8525500
sat13;1;16;14;4;0;0; 68,4345000
sat13;1;16;15;4;0;1; 68,6178900
sat13;1;16;16;2;0;0; 74,7166700
sat13;1;16;17;2;0;1; 74,8999400
sat13;1;16;18;2;1;0; 79,0325400
sat13;1;16;19;2;1;1; 79,2492400
sat13;2; 1; 1;1;0;1; 31,1423300
sat13;2; 1; 2;2;0;1; 37,0575800
sat13;2; 1; 3;4;0;1; 38,0741400
sat13;2; 1; 4;5;0;1; 50,9384000
sat13;2; 1; 5;4;0;0; 89,1476300
sat13;2; 1; 6;4;1;1; 89,9807900
sat13;2; 1; 7;3;1;1; 95,7297600
sat13;2; 2; 1;1;1;1; 24,1437800
sat13;2; 3; 1;1;0;1; 27,5773400
sat13;2; 3; 2;3;1;1; 30,2267800
sat13;2; 3; 3;4;0;1; 37,3420600
sat13;2; 3; 4;5;1;1; 46,1736700
sat13;2; 3; 5;2;1;1; 46,7401900
sat13;2; 4; 1;1;0;1; 14,0734900
sat13;2; 4; 2;3;0;1; 26,2710200
sat13;2; 4; 3;2;1;1; 35,0028300
sat13;2; 4; 4;4;1;1; 36,8523800
sat13;2; 4; 5;4;0;0; 44,9840900
sat13;2; 4; 6;4;0;1; 45,1840700
sat13;2; 4; 7;1;1;0; 50,9164600
sat13;2; 4; 8;1;1;1; 51,1162800
sat13;2; 4; 9;5;0;1; 76,8448800
sat13;2; 5; 1;1;0;1;  3,4496460
sat13;2; 5; 2;2;1;1; 19,6965700
sat13;2; 5; 3;5;1;1; 36,2267400
sat13;2; 5; 4;4;0;1; 51,2740200
sat13;2; 5; 5;3;0;1; 55,1399100
sat13;2; 5; 6;3;0;0; 61,0387500
sat13;2; 5; 7;4;1;0; 73,4197800
sat13;2; 5; 8;4;0;1; 74,2363100
sat13;2; 5; 9;3;0;1; 79,1186800
sat13;2; 6; 1;1;1;1;  6,7458880
sat13;2; 6; 2;2;1;1; 11,3617600
sat13;2; 6; 3;3;1;1; 14,1112300
sat13;2; 6; 4;3;0;0; 18,8269900
sat13;2; 6; 5;3;0;1; 21,6432800
sat13;2; 6; 6;5;1;1; 28,2085900
sat13;2; 6; 7;4;0;1; 31,3579200
sat13;2; 7; 1;1;1;1; 13,8642500
sat13;2; 7; 2;4;0;1; 23,2791500
sat13;2; 7; 3;5;0;1; 36,9098300
sat13;2; 7; 4;3;0;1; 66,0210000
sat13;2; 7; 5;2;1;1; 74,6358600
sat13;2; 9; 1;3;1;1; 12,1376300
sat13;2; 9; 2;1;0;1; 22,1524300
sat13;2; 9; 3;2;1;1; 27,2179900
sat13;2; 9; 4;5;0;1; 28,1678700
sat13;2;10; 1;1;0;1;  5,0697630
sat13;2;10; 2;2;1;1; 39,2632500
sat13;2;10; 3;4;0;1; 45,5787400
sat13;2;10; 4;2;0;0; 51,5941400
sat13;2;10; 5;2;0;1; 51,8275100
sat13;2;10; 6;3;1;1; 55,6601400
sat13;2;10; 7;5;1;1; 56,8264400
sat13;2;11; 1;1;1;1; 23,0127000
sat13;2;11; 2;4;0;1; 31,8276000
sat13;2;11; 3;3;0;1; 34,4105700
sat13;2;11; 4;1;0;0; 51,8073500
sat13;2;11; 5;1;0;1; 52,0073700
sat13;2;11; 6;2;0;1; 54,2401900
sat13;2;11; 7;5;1;1; 55,6398400
sat13;2;11; 8;5;1;0; 62,8552700
sat13;2;11; 9;4;1;0; 63,9216000
sat13;2;11;10;4;1;1; 64,1382100
sat13;2;11;11;5;0;1; 71,6868800
sat13;2;12; 1;1;0;1;  6,4563060
sat13;2;12; 2;3;1;1; 24,6527900
sat13;2;12; 3;4;1;1; 30,1517700
sat13;2;13; 1;1;0;1;  3,5666580
sat13;2;13; 2;2;0;1; 12,1317700
sat13;2;13; 3;4;0;1; 20,0803200
sat13;2;13; 4;3;0;1; 25,3960600
sat13;2;13; 5;5;1;1; 27,3789700
sat13;2;14; 1;2;1;1; 19,7100200
sat13;2;14; 2;5;1;1; 27,5251400
sat13;2;14; 3;1;0;1; 29,9413300
sat13;2;14; 4;3;0;1; 33,9406100
sat13;2;14; 5;4;1;1; 34,4737000
sat13;2;15; 1;1;1;1; 11,3488200
sat13;2;15; 2;2;0;1; 17,4810200
sat13;2;15; 3;3;1;1; 20,0471300
sat13;2;15; 4;5;0;1; 27,9463500
sat13;2;15; 5;5;0;0; 41,5265000
sat13;2;15; 6;3;0;0; 43,8760800
sat13;2;15; 7;2;1;0; 50,3746900
sat13;2;15; 8;2;1;1; 50,5746600
sat13;2;15; 9;5;1;1; 53,7408100
sat13;2;15;10;3;1;1; 56,1238100
sat13;2;15;11;4;1;1; 58,3899300
sat13;2;15;12;1;0;0; 64,7054000
sat13;2;15;13;1;0;1; 65,7718700
sat13;2;16; 1;1;0;1;  4,6339040
